time,z,air_pressure_at_mean_sea_level,air_pressure_at_mean_sea_level_qc_agg,dew_point_temperature,dew_point_temperature_qc_agg,air_temperature,air_temperature_qc_agg,visibility_in_air,visibility_in_air_qc_agg,wind_speed_of_gust,wind_speed_of_gust_qc_agg,wind_speed,wind_speed_qc_agg,wind_from_direction,wind_from_direction_qc_agg
UTC,m,millibars,,degree_Celsius,,degree_Celsius,,m,,m.s-1,,m.s-1,,degrees,
2024-07-24T23:23:00Z,0.0,NaN,2,22.8,2,28.9,2,16093.44,2,NaN,2,4.1155555556,2,100.0,2
2024-07-24T23:46:00Z,0.0,NaN,2,22.8,2,28.3,2,16093.44,2,NaN,2,3.0866666667,2,90.0,2
2024-07-24T23:53:00Z,0.0,1020.5,2,22.8,2,27.8,2,16093.44,2,NaN,2,1.5433333333,2,100.0,2
2024-07-25T00:53:00Z,0.0,1021.5,2,23.3,2,26.7,2,16093.44,2,NaN,2,2.5722222222,2,20.0,2
2024-07-25T01:11:00Z,0.0,NaN,2,23.9,2,26.1,2,16093.44,2,NaN,2,1.5433333333,2,340.0,2
2024-07-25T01:30:00Z,0.0,NaN,2,23.9,2,26.1,2,16093.44,2,NaN,2,2.5722222222,2,30.0,2
2024-07-25T01:50:00Z,0.0,NaN,2,24.0,2,26.0,2,16093.44,2,NaN,2,2.0577777778,2,10.0,2
2024-07-25T01:53:00Z,0.0,1021.5,2,23.9,2,26.1,2,16093.44,2,NaN,2,2.5722222222,2,30.0,2
2024-07-25T02:51:00Z,0.0,NaN,2,24.0,2,27.0,2,16093.44,2,NaN,2,4.1155555556,2,80.0,2
2024-07-25T02:53:00Z,0.0,1021.7,2,23.9,2,26.7,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-25T03:53:00Z,0.0,1022.1,2,24.4,2,26.7,2,8046.72,2,NaN,2,3.0866666667,2,80.0,2
2024-07-25T04:13:00Z,0.0,NaN,2,24.4,2,26.7,2,16093.44,2,NaN,2,2.5722222222,2,80.0,2
2024-07-25T04:53:00Z,0.0,1022.1,2,24.4,2,26.1,2,16093.44,2,NaN,2,1.5433333333,2,50.0,2
2024-07-25T05:06:00Z,0.0,NaN,2,24.4,2,26.7,2,16093.44,2,NaN,2,4.1155555556,2,310.0,2
2024-07-25T05:17:00Z,0.0,NaN,2,24.4,2,26.7,2,16093.44,2,NaN,2,2.0577777778,2,10.0,2
2024-07-25T05:53:00Z,0.0,1022.0,2,23.9,2,26.7,2,16093.44,2,NaN,2,2.5722222222,2,10.0,2
2024-07-25T05:59:00Z,0.0,NaN,2,23.9,2,26.1,2,16093.44,2,NaN,2,2.5722222222,2,20.0,2
2024-07-25T06:19:00Z,0.0,NaN,2,24.4,2,26.1,2,16093.44,2,NaN,2,2.5722222222,2,360.0,2
2024-07-25T06:53:00Z,0.0,1022.0,2,24.4,2,26.1,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-25T07:30:00Z,0.0,NaN,2,24.4,2,26.1,2,16093.44,2,NaN,2,2.0577777778,2,260.0,2
2024-07-25T07:42:00Z,0.0,NaN,2,24.4,2,26.1,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-25T07:53:00Z,0.0,1021.9,2,24.4,2,26.7,2,16093.44,2,NaN,2,2.0577777778,2,320.0,2
2024-07-25T08:25:00Z,0.0,NaN,2,24.4,2,26.1,2,16093.44,2,NaN,2,1.5433333333,2,360.0,2
2024-07-25T08:53:00Z,0.0,1021.6,2,24.4,2,26.1,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-25T09:19:00Z,0.0,NaN,2,24.4,2,26.1,2,16093.44,2,NaN,2,1.5433333333,2,10.0,2
2024-07-25T09:53:00Z,0.0,1021.1,2,23.9,2,25.6,2,16093.44,2,NaN,2,1.5433333333,2,50.0,2
2024-07-25T10:53:00Z,0.0,1020.9,2,24.4,2,26.1,2,16093.44,2,NaN,2,2.0577777778,2,90.0,2
2024-07-25T11:53:00Z,0.0,1020.4,2,24.4,2,26.7,2,16093.44,2,NaN,2,3.0866666667,2,100.0,2
2024-07-25T12:53:00Z,0.0,1020.5,2,25.0,2,27.8,2,16093.44,2,NaN,2,4.1155555556,2,120.0,2
2024-07-25T13:53:00Z,0.0,1021.0,2,25.6,2,28.3,2,16093.44,2,NaN,2,2.0577777778,2,110.0,2
2024-07-25T14:51:00Z,0.0,NaN,2,25.0,2,30.0,2,16093.44,2,NaN,2,1.5433333333,2,90.0,2
2024-07-25T14:53:00Z,0.0,1021.2,2,25.0,2,30.0,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-25T15:15:00Z,0.0,NaN,2,25.6,2,30.6,2,16093.44,2,NaN,2,1.5433333333,2,80.0,2
2024-07-25T15:53:00Z,0.0,1021.1,2,25.0,2,31.1,2,16093.44,2,NaN,2,2.0577777778,2,80.0,2
2024-07-25T16:53:00Z,0.0,1020.9,2,23.9,2,32.2,2,16093.44,2,NaN,2,3.0866666667,2,130.0,2
2024-07-25T17:53:00Z,0.0,1020.4,2,23.9,2,32.2,2,16093.44,2,NaN,2,4.1155555556,2,160.0,2
2024-07-25T18:53:00Z,0.0,1019.5,2,26.1,2,32.2,2,16093.44,2,NaN,2,5.1444444444,2,250.0,2
2024-07-25T19:03:00Z,0.0,NaN,2,25.6,2,32.2,2,16093.44,2,NaN,2,3.6011111111,2,250.0,2
2024-07-25T19:36:00Z,0.0,NaN,2,24.4,2,32.2,2,16093.44,2,NaN,2,5.6588888889,2,220.0,2
2024-07-25T19:53:00Z,0.0,1019.2,2,24.4,2,31.7,2,16093.44,2,NaN,2,2.5722222222,2,NaN,2
2024-07-25T20:22:00Z,0.0,NaN,2,23.9,2,31.1,2,16093.44,2,NaN,2,3.0866666667,2,330.0,2
2024-07-25T20:37:00Z,0.0,NaN,2,22.8,2,31.1,2,16093.44,2,NaN,2,3.6011111111,2,290.0,2
2024-07-25T20:50:00Z,0.0,NaN,2,24.0,2,32.0,2,16093.44,2,NaN,2,3.6011111111,2,320.0,2
2024-07-25T20:53:00Z,0.0,1018.8,2,23.9,2,31.7,2,16093.44,2,NaN,2,3.6011111111,2,300.0,2
2024-07-25T21:24:00Z,0.0,NaN,2,23.9,2,30.6,2,16093.44,2,NaN,2,5.1444444444,2,320.0,2
2024-07-25T21:41:00Z,0.0,NaN,2,23.3,2,28.3,2,16093.44,2,NaN,2,4.1155555556,2,350.0,2
2024-07-25T21:53:00Z,0.0,1018.8,2,21.7,2,28.9,2,16093.44,2,NaN,2,3.6011111111,2,350.0,2
2024-07-25T22:22:00Z,0.0,NaN,2,21.7,2,29.4,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-25T22:53:00Z,0.0,1018.6,2,22.8,2,29.4,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-25T23:53:00Z,0.0,1018.7,2,22.8,2,30.0,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-26T00:49:00Z,0.0,NaN,2,23.0,2,28.0,2,16093.44,2,NaN,2,3.0866666667,2,80.0,2
2024-07-26T00:53:00Z,0.0,1019.9,2,22.8,2,27.2,2,16093.44,2,9.26,2,5.6588888889,2,90.0,2
2024-07-26T01:03:00Z,0.0,NaN,2,21.7,2,24.4,2,6437.376,2,10.8033333333,2,5.1444444444,2,100.0,2
2024-07-26T01:06:00Z,0.0,NaN,2,22.2,2,23.9,2,4023.36,2,11.3177777778,2,8.7455555556,2,100.0,2
2024-07-26T01:20:00Z,0.0,NaN,2,21.1,2,23.9,2,4828.032,2,10.2888888889,2,4.1155555556,2,100.0,2
2024-07-26T01:40:00Z,0.0,NaN,2,21.7,2,23.9,2,3218.688,2,NaN,2,5.1444444444,2,280.0,2
2024-07-26T01:51:00Z,0.0,NaN,2,22.0,2,24.0,2,11265.408,2,NaN,2,4.63,2,260.0,2
2024-07-26T01:53:00Z,0.0,1019.7,2,21.7,2,25.0,2,14484.096,2,NaN,2,4.1155555556,2,270.0,2
2024-07-26T02:14:00Z,0.0,NaN,2,23.9,2,25.6,2,16093.44,2,NaN,2,3.0866666667,2,280.0,2
2024-07-26T02:25:00Z,0.0,NaN,2,23.3,2,25.6,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-26T02:53:00Z,0.0,1020.4,2,23.3,2,25.6,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-26T03:53:00Z,0.0,1020.2,2,23.3,2,25.0,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-26T04:53:00Z,0.0,1020.0,2,22.8,2,25.0,2,16093.44,2,NaN,2,2.0577777778,2,30.0,2
2024-07-26T05:53:00Z,0.0,1019.2,2,23.3,2,25.6,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-26T06:53:00Z,0.0,1018.5,2,23.3,2,25.6,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-26T07:53:00Z,0.0,1018.1,2,23.3,2,25.6,2,16093.44,2,NaN,2,2.0577777778,2,50.0,2
2024-07-26T08:53:00Z,0.0,1018.0,2,23.3,2,25.6,2,16093.44,2,NaN,2,2.0577777778,2,50.0,2
2024-07-26T09:53:00Z,0.0,1017.9,2,23.9,2,25.6,2,16093.44,2,NaN,2,2.0577777778,2,70.0,2
2024-07-26T10:53:00Z,0.0,1017.7,2,23.9,2,25.6,2,16093.44,2,NaN,2,2.0577777778,2,70.0,2
2024-07-26T11:53:00Z,0.0,1017.9,2,24.4,2,26.1,2,16093.44,2,NaN,2,2.0577777778,2,110.0,2
2024-07-26T12:53:00Z,0.0,1017.8,2,24.4,2,27.8,2,16093.44,2,NaN,2,3.0866666667,2,110.0,2
2024-07-26T13:53:00Z,0.0,1018.0,2,24.4,2,28.9,2,16093.44,2,NaN,2,2.5722222222,2,110.0,2
2024-07-26T14:53:00Z,0.0,1018.2,2,24.4,2,30.0,2,16093.44,2,NaN,2,2.5722222222,2,140.0,2
2024-07-26T15:53:00Z,0.0,1018.1,2,23.3,2,31.7,2,16093.44,2,NaN,2,2.5722222222,2,90.0,2
2024-07-26T16:53:00Z,0.0,1017.6,2,25.6,2,31.1,2,16093.44,2,NaN,2,2.5722222222,2,240.0,2
2024-07-26T17:53:00Z,0.0,1017.3,2,25.6,2,31.7,2,16093.44,2,NaN,2,5.1444444444,2,240.0,2
2024-07-26T18:43:00Z,0.0,NaN,2,25.6,2,32.2,2,16093.44,2,NaN,2,5.1444444444,2,230.0,2
2024-07-26T18:53:00Z,0.0,1016.8,2,25.0,2,32.2,2,16093.44,2,NaN,2,4.63,2,220.0,2
2024-07-26T19:09:00Z,0.0,NaN,2,25.0,2,32.2,2,16093.44,2,NaN,2,5.1444444444,2,220.0,2
2024-07-26T19:53:00Z,0.0,1016.3,2,25.0,2,32.2,2,16093.44,2,NaN,2,5.1444444444,2,240.0,2
2024-07-26T20:53:00Z,0.0,1015.8,2,24.4,2,31.7,2,16093.44,2,NaN,2,4.63,2,250.0,2
2024-07-26T21:16:00Z,0.0,NaN,2,24.4,2,31.1,2,16093.44,2,NaN,2,4.1155555556,2,250.0,2
2024-07-26T21:26:00Z,0.0,NaN,2,24.4,2,31.1,2,16093.44,2,NaN,2,4.63,2,270.0,2
2024-07-26T21:41:00Z,0.0,NaN,2,24.4,2,30.6,2,16093.44,2,NaN,2,4.1155555556,2,270.0,2
2024-07-26T21:53:00Z,0.0,1015.8,2,23.9,2,31.1,2,16093.44,2,NaN,2,3.6011111111,2,280.0,2
2024-07-26T22:53:00Z,0.0,1015.6,2,23.9,2,30.6,2,16093.44,2,NaN,2,3.6011111111,2,300.0,2
2024-07-26T23:53:00Z,0.0,1016.0,2,24.4,2,30.6,2,16093.44,2,NaN,2,2.5722222222,2,320.0,2
2024-07-27T00:53:00Z,0.0,1016.7,2,22.2,2,28.3,2,16093.44,2,NaN,2,4.1155555556,2,100.0,2
2024-07-27T01:53:00Z,0.0,1016.8,2,21.7,2,27.8,2,16093.44,2,NaN,2,2.0577777778,2,70.0,2
2024-07-27T02:53:00Z,0.0,1017.2,2,22.2,2,27.8,2,16093.44,2,NaN,2,2.0577777778,2,80.0,2
2024-07-27T03:53:00Z,0.0,1017.2,2,22.2,2,27.2,2,16093.44,2,NaN,2,2.0577777778,2,80.0,2
2024-07-27T04:53:00Z,0.0,1017.2,2,22.8,2,26.1,2,16093.44,2,NaN,2,3.0866666667,2,130.0,2
2024-07-27T05:53:00Z,0.0,1016.9,2,22.8,2,26.1,2,16093.44,2,NaN,2,2.5722222222,2,120.0,2
2024-07-27T06:53:00Z,0.0,1015.9,2,22.2,2,25.6,2,16093.44,2,NaN,2,1.5433333333,2,120.0,2
2024-07-27T07:53:00Z,0.0,1015.9,2,22.2,2,25.6,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-27T08:53:00Z,0.0,1015.8,2,22.8,2,25.6,2,16093.44,2,NaN,2,1.5433333333,2,110.0,2
2024-07-27T09:53:00Z,0.0,1016.0,2,23.3,2,25.6,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-27T10:53:00Z,0.0,1016.1,2,23.3,2,25.6,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-27T11:53:00Z,0.0,1016.5,2,24.4,2,26.7,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-27T12:53:00Z,0.0,1016.8,2,24.4,2,28.3,2,16093.44,2,NaN,2,2.5722222222,2,130.0,2
2024-07-27T13:53:00Z,0.0,1017.4,2,25.0,2,29.4,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-27T14:53:00Z,0.0,1017.7,2,25.6,2,31.1,2,16093.44,2,NaN,2,NaN,2,NaN,2
2024-07-27T15:53:00Z,0.0,1018.0,2,23.9,2,31.1,2,16093.44,2,NaN,2,2.5722222222,2,260.0,2
2024-07-27T16:53:00Z,0.0,1017.5,2,25.0,2,30.6,2,16093.44,2,NaN,2,2.5722222222,2,NaN,2
2024-07-27T17:02:00Z,0.0,NaN,2,25.6,2,30.0,2,4023.36,2,NaN,2,2.0577777778,2,NaN,2
2024-07-27T17:11:00Z,0.0,NaN,2,25.6,2,31.1,2,16093.44,2,NaN,2,1.5433333333,2,NaN,2
2024-07-27T17:45:00Z,0.0,NaN,2,22.8,2,27.2,2,16093.44,2,NaN,2,5.1444444444,2,360.0,2
2024-07-27T17:53:00Z,0.0,1017.5,2,22.8,2,27.2,2,16093.44,2,NaN,2,3.6011111111,2,20.0,2
2024-07-27T18:08:00Z,0.0,NaN,2,23.9,2,27.8,2,16093.44,2,NaN,2,2.5722222222,2,20.0,2
2024-07-27T18:26:00Z,0.0,NaN,2,23.9,2,29.4,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-27T18:53:00Z,0.0,1016.9,2,25.0,2,29.4,2,16093.44,2,NaN,2,1.5433333333,2,60.0,2
2024-07-27T19:53:00Z,0.0,1016.4,2,24.4,2,28.9,2,16093.44,2,NaN,2,3.6011111111,2,160.0,2
2024-07-27T20:10:00Z,0.0,NaN,2,23.9,2,29.4,2,16093.44,2,NaN,2,2.5722222222,2,180.0,2
2024-07-27T20:26:00Z,0.0,NaN,2,24.4,2,29.4,2,16093.44,2,NaN,2,4.1155555556,2,270.0,2
2024-07-27T20:51:00Z,0.0,NaN,2,23.0,2,28.0,2,16093.44,2,NaN,2,2.5722222222,2,NaN,2
2024-07-27T20:53:00Z,0.0,1016.4,2,23.3,2,28.9,2,16093.44,2,NaN,2,3.6011111111,2,280.0,2
2024-07-27T21:00:00Z,0.0,NaN,2,22.2,2,28.3,2,16093.44,2,NaN,2,4.1155555556,2,260.0,2
2024-07-27T21:53:00Z,0.0,1016.2,2,22.8,2,27.8,2,16093.44,2,NaN,2,2.0577777778,2,320.0,2
2024-07-27T22:53:00Z,0.0,1016.2,2,23.9,2,27.8,2,16093.44,2,NaN,2,2.5722222222,2,20.0,2
2024-07-27T23:53:00Z,0.0,1016.5,2,24.4,2,27.2,2,16093.44,2,NaN,2,2.0577777778,2,30.0,2
2024-07-28T00:53:00Z,0.0,1017.0,2,23.9,2,27.2,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-28T01:53:00Z,0.0,1017.2,2,23.3,2,27.2,2,16093.44,2,NaN,2,1.5433333333,2,60.0,2
2024-07-28T02:53:00Z,0.0,1017.8,2,23.9,2,27.2,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-28T03:53:00Z,0.0,1017.8,2,23.9,2,27.2,2,16093.44,2,NaN,2,1.5433333333,2,70.0,2
2024-07-28T04:53:00Z,0.0,1018.1,2,23.9,2,26.7,2,16093.44,2,NaN,2,1.5433333333,2,110.0,2
2024-07-28T05:53:00Z,0.0,1017.8,2,24.4,2,26.1,2,16093.44,2,NaN,2,2.0577777778,2,140.0,2
2024-07-28T06:53:00Z,0.0,1017.5,2,24.4,2,26.1,2,16093.44,2,NaN,2,2.0577777778,2,140.0,2
2024-07-28T07:53:00Z,0.0,1017.4,2,24.4,2,25.6,2,16093.44,2,NaN,2,1.5433333333,2,100.0,2
2024-07-28T08:53:00Z,0.0,1017.5,2,24.4,2,25.6,2,16093.44,2,NaN,2,1.5433333333,2,100.0,2
2024-07-28T09:53:00Z,0.0,1017.5,2,24.4,2,25.6,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-28T10:53:00Z,0.0,1017.7,2,24.4,2,25.6,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-28T11:53:00Z,0.0,1018.3,2,24.4,2,26.7,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-28T12:53:00Z,0.0,1018.8,2,24.4,2,28.9,2,16093.44,2,NaN,2,2.0577777778,2,50.0,2
2024-07-28T13:53:00Z,0.0,1018.9,2,23.9,2,29.4,2,16093.44,2,NaN,2,1.5433333333,2,100.0,2
2024-07-28T14:53:00Z,0.0,1019.2,2,22.8,2,31.7,2,16093.44,2,NaN,2,2.0577777778,2,30.0,2
2024-07-28T15:53:00Z,0.0,1019.2,2,22.8,2,31.7,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-28T16:53:00Z,0.0,1018.7,2,23.3,2,31.1,2,16093.44,2,NaN,2,4.1155555556,2,240.0,2
2024-07-28T17:53:00Z,0.0,1018.3,2,24.4,2,32.2,2,16093.44,2,NaN,2,5.1444444444,2,270.0,2
2024-07-28T18:53:00Z,0.0,1017.5,2,24.4,2,32.2,2,16093.44,2,NaN,2,5.1444444444,2,270.0,2
2024-07-28T19:53:00Z,0.0,1017.1,2,24.4,2,32.8,2,16093.44,2,NaN,2,4.63,2,280.0,2
2024-07-28T20:15:00Z,0.0,NaN,2,23.3,2,31.7,2,16093.44,2,NaN,2,4.63,2,250.0,2
2024-07-28T20:30:00Z,0.0,NaN,2,23.3,2,31.7,2,16093.44,2,NaN,2,5.1444444444,2,280.0,2
2024-07-28T20:53:00Z,0.0,1016.5,2,23.3,2,32.2,2,16093.44,2,NaN,2,5.6588888889,2,270.0,2
2024-07-28T21:53:00Z,0.0,1017.0,2,23.3,2,32.2,2,16093.44,2,NaN,2,5.1444444444,2,290.0,2
2024-07-28T22:01:00Z,0.0,NaN,2,23.3,2,31.7,2,16093.44,2,NaN,2,5.6588888889,2,290.0,2
2024-07-28T22:53:00Z,0.0,1017.4,2,22.8,2,30.6,2,16093.44,2,NaN,2,2.5722222222,2,70.0,2
2024-07-28T23:31:00Z,0.0,NaN,2,23.9,2,28.3,2,2816.352,2,11.3177777778,2,8.7455555556,2,210.0,2
2024-07-28T23:46:00Z,0.0,NaN,2,22.2,2,28.9,2,16093.44,2,NaN,2,2.0577777778,2,NaN,2
2024-07-28T23:53:00Z,0.0,1017.8,2,23.3,2,28.3,2,16093.44,2,NaN,2,2.5722222222,2,130.0,2
2024-07-29T00:07:00Z,0.0,NaN,2,23.3,2,27.8,2,16093.44,2,NaN,2,3.0866666667,2,100.0,2
2024-07-29T00:15:00Z,0.0,NaN,2,23.3,2,27.8,2,16093.44,2,NaN,2,3.0866666667,2,100.0,2
2024-07-29T00:34:00Z,0.0,NaN,2,23.9,2,28.3,2,16093.44,2,NaN,2,3.6011111111,2,30.0,2
2024-07-29T00:53:00Z,0.0,1018.4,2,23.9,2,27.8,2,16093.44,2,NaN,2,4.63,2,60.0,2
2024-07-29T01:53:00Z,0.0,1018.6,2,23.9,2,26.1,2,16093.44,2,NaN,2,3.6011111111,2,80.0,2
2024-07-29T02:53:00Z,0.0,1018.7,2,23.9,2,26.1,2,16093.44,2,NaN,2,2.5722222222,2,100.0,2
2024-07-29T03:53:00Z,0.0,1018.9,2,24.4,2,26.1,2,16093.44,2,NaN,2,2.0577777778,2,80.0,2
2024-07-29T04:53:00Z,0.0,1018.8,2,24.4,2,25.6,2,16093.44,2,NaN,2,3.0866666667,2,100.0,2
2024-07-29T05:53:00Z,0.0,1018.4,2,24.4,2,25.6,2,16093.44,2,NaN,2,2.0577777778,2,100.0,2
2024-07-29T06:53:00Z,0.0,1018.2,2,24.4,2,25.6,2,16093.44,2,NaN,2,1.5433333333,2,130.0,2
2024-07-29T07:53:00Z,0.0,1017.9,2,23.9,2,25.6,2,16093.44,2,NaN,2,1.5433333333,2,120.0,2
2024-07-29T08:53:00Z,0.0,1017.6,2,23.9,2,25.6,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-29T09:53:00Z,0.0,1017.7,2,23.3,2,25.6,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-29T10:53:00Z,0.0,1018.1,2,23.9,2,25.6,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-29T11:53:00Z,0.0,1018.5,2,24.4,2,26.7,2,16093.44,2,NaN,2,1.5433333333,2,110.0,2
2024-07-29T12:53:00Z,0.0,1018.7,2,23.9,2,27.8,2,16093.44,2,NaN,2,1.5433333333,2,NaN,2
2024-07-29T13:53:00Z,0.0,1018.8,2,24.4,2,29.4,2,16093.44,2,NaN,2,2.0577777778,2,100.0,2
2024-07-29T14:53:00Z,0.0,1018.9,2,24.4,2,30.0,2,16093.44,2,NaN,2,1.5433333333,2,NaN,2
2024-07-29T15:04:00Z,0.0,NaN,2,24.4,2,30.0,2,9656.064,2,NaN,2,0.0,2,0.0,2
2024-07-29T15:19:00Z,0.0,NaN,2,24.4,2,28.3,2,4828.032,2,NaN,2,5.6588888889,2,180.0,2
2024-07-29T15:31:00Z,0.0,NaN,2,23.9,2,28.3,2,2816.352,2,7.7166666667,2,2.0577777778,2,NaN,2
2024-07-29T15:35:00Z,0.0,NaN,2,23.9,2,27.8,2,2011.68,2,10.2888888889,2,5.6588888889,2,310.0,2
2024-07-29T15:42:00Z,0.0,NaN,2,23.3,2,25.6,2,2414.016,2,11.3177777778,2,9.26,2,290.0,2
2024-07-29T15:49:00Z,0.0,NaN,2,23.0,2,26.0,2,2414.016,2,NaN,2,7.2022222222,2,290.0,2
2024-07-29T15:53:00Z,0.0,1019.6,2,23.3,2,25.6,2,2414.016,2,NaN,2,6.1733333333,2,280.0,2
2024-07-29T15:58:00Z,0.0,NaN,2,22.8,2,24.4,2,1207.008,2,NaN,2,6.1733333333,2,230.0,2
2024-07-29T16:01:00Z,0.0,NaN,2,22.2,2,24.4,2,1207.008,2,NaN,2,5.1444444444,2,220.0,2
2024-07-29T16:04:00Z,0.0,NaN,2,22.8,2,25.0,2,1609.344,2,NaN,2,4.1155555556,2,190.0,2
2024-07-29T16:08:00Z,0.0,NaN,2,22.8,2,25.0,2,6437.376,2,NaN,2,4.1155555556,2,170.0,2
2024-07-29T16:25:00Z,0.0,NaN,2,23.9,2,26.1,2,16093.44,2,NaN,2,2.0577777778,2,210.0,2
2024-07-29T16:35:00Z,0.0,NaN,2,23.9,2,26.7,2,16093.44,2,NaN,2,2.5722222222,2,160.0,2
2024-07-29T16:53:00Z,0.0,1019.1,2,24.4,2,26.7,2,16093.44,2,NaN,2,1.5433333333,2,130.0,2
2024-07-29T17:03:00Z,0.0,NaN,2,24.4,2,27.2,2,16093.44,2,NaN,2,2.0577777778,2,170.0,2
2024-07-29T17:53:00Z,0.0,1018.8,2,25.0,2,28.9,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-29T18:18:00Z,0.0,NaN,2,25.0,2,29.4,2,16093.44,2,NaN,2,2.0577777778,2,300.0,2
2024-07-29T18:53:00Z,0.0,1018.0,2,24.4,2,30.0,2,16093.44,2,NaN,2,3.0866666667,2,290.0,2
2024-07-29T19:53:00Z,0.0,1017.3,2,25.0,2,30.0,2,16093.44,2,NaN,2,3.6011111111,2,290.0,2
2024-07-29T20:53:00Z,0.0,1017.0,2,25.0,2,30.6,2,16093.44,2,NaN,2,4.63,2,270.0,2
2024-07-29T21:53:00Z,0.0,1016.2,2,25.0,2,30.6,2,16093.44,2,NaN,2,4.63,2,310.0,2
2024-07-29T22:53:00Z,0.0,1016.5,2,25.0,2,30.6,2,16093.44,2,NaN,2,3.6011111111,2,300.0,2
2024-07-29T23:53:00Z,0.0,1017.1,2,25.0,2,30.0,2,16093.44,2,NaN,2,2.5722222222,2,330.0,2
2024-07-30T00:53:00Z,0.0,1017.0,2,24.4,2,28.9,2,16093.44,2,NaN,2,1.5433333333,2,310.0,2
2024-07-30T01:53:00Z,0.0,1018.2,2,24.4,2,28.9,2,16093.44,2,NaN,2,3.0866666667,2,50.0,2
2024-07-30T02:53:00Z,0.0,1018.0,2,23.3,2,26.7,2,16093.44,2,NaN,2,1.5433333333,2,130.0,2
2024-07-30T03:53:00Z,0.0,1017.5,2,22.8,2,26.7,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-30T04:53:00Z,0.0,1017.0,2,22.8,2,26.1,2,16093.44,2,NaN,2,2.0577777778,2,80.0,2
2024-07-30T05:53:00Z,0.0,1017.0,2,23.3,2,25.6,2,16093.44,2,NaN,2,3.6011111111,2,110.0,2
2024-07-30T06:53:00Z,0.0,1016.7,2,22.8,2,25.0,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-30T07:53:00Z,0.0,1016.0,2,22.8,2,25.0,2,16093.44,2,NaN,2,2.0577777778,2,80.0,2
2024-07-30T08:53:00Z,0.0,1016.0,2,22.8,2,25.0,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-30T09:53:00Z,0.0,1015.9,2,22.8,2,25.0,2,16093.44,2,NaN,2,2.0577777778,2,120.0,2
2024-07-30T10:53:00Z,0.0,1016.4,2,22.8,2,24.4,2,16093.44,2,NaN,2,3.0866666667,2,130.0,2
2024-07-30T11:53:00Z,0.0,1017.0,2,22.8,2,25.0,2,16093.44,2,NaN,2,2.0577777778,2,110.0,2
2024-07-30T12:53:00Z,0.0,1017.7,2,23.3,2,27.2,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-30T13:53:00Z,0.0,1018.1,2,23.3,2,29.4,2,16093.44,2,NaN,2,2.5722222222,2,70.0,2
2024-07-30T14:53:00Z,0.0,1018.4,2,23.9,2,30.6,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-30T15:53:00Z,0.0,1018.3,2,23.9,2,31.7,2,16093.44,2,NaN,2,3.6011111111,2,30.0,2
2024-07-30T16:53:00Z,0.0,1018.0,2,23.9,2,32.8,2,16093.44,2,NaN,2,NaN,2,NaN,2
2024-07-30T17:53:00Z,0.0,1016.8,2,23.9,2,33.3,2,16093.44,2,NaN,2,0.0,2,0.0,2
2024-07-30T18:53:00Z,0.0,1016.5,2,23.9,2,34.4,2,16093.44,2,NaN,2,4.1155555556,2,100.0,2
2024-07-30T19:53:00Z,0.0,1015.7,2,25.0,2,32.2,2,16093.44,2,NaN,2,2.0577777778,2,NaN,2
2024-07-30T20:02:00Z,0.0,NaN,2,24.4,2,31.1,2,16093.44,2,8.2311111111,2,5.6588888889,2,160.0,2
